,filepath,emo,emo_intensity,statement,actor,emo_1,emo_2,emo_3,emo_4,emo_5,emo_6
521,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-02-12.wav,2,0.0,12,12,0,1,0,0,0,0
522,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-01-12.wav,2,0.0,13,12,0,1,0,0,0,0
523,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-02-12.wav,2,0.0,13,12,0,1,0,0,0,0
524,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-01-01-12.wav,2,1.0,12,12,0,1,0,0,0,0
525,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-01-02-12.wav,2,1.0,12,12,0,1,0,0,0,0
526,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-01-12.wav,2,1.0,13,12,0,1,0,0,0,0
527,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-02-12.wav,2,1.0,13,12,0,1,0,0,0,0
528,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-01-01-13.wav,1,0.0,12,13,1,0,0,0,0,0
529,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-01-02-13.wav,1,0.0,12,13,1,0,0,0,0,0
530,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-01-13.wav,1,0.0,13,13,1,0,0,0,0,0
531,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-02-13.wav,1,0.0,13,13,1,0,0,0,0,0
532,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-01-13.wav,3,0.0,12,13,0,0,1,0,0,0
533,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-02-13.wav,3,0.0,12,13,0,0,1,0,0,0
534,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-01-13.wav,3,0.0,13,13,0,0,1,0,0,0
535,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-02-13.wav,3,0.0,13,13,0,0,1,0,0,0
536,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-01-13.wav,3,1.0,12,13,0,0,1,0,0,0
537,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-02-13.wav,3,1.0,12,13,0,0,1,0,0,0
538,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-01-13.wav,3,1.0,13,13,0,0,1,0,0,0
539,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-02-13.wav,3,1.0,13,13,0,0,1,0,0,0
540,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-01-13.wav,4,0.0,12,13,0,0,0,1,0,0
541,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-02-13.wav,4,0.0,12,13,0,0,0,1,0,0
542,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-01-13.wav,4,0.0,13,13,0,0,0,1,0,0
543,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-02-13.wav,4,0.0,13,13,0,0,0,1,0,0
544,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-01-13.wav,4,1.0,12,13,0,0,0,1,0,0
545,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-02-13.wav,4,1.0,12,13,0,0,0,1,0,0
546,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-01-13.wav,4,1.0,13,13,0,0,0,1,0,0
547,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-02-13.wav,4,1.0,13,13,0,0,0,1,0,0
548,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-01-13.wav,5,0.0,12,13,0,0,0,0,1,0
549,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-02-13.wav,5,0.0,12,13,0,0,0,0,1,0
550,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-01-13.wav,5,0.0,13,13,0,0,0,0,1,0
551,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-02-13.wav,5,0.0,13,13,0,0,0,0,1,0
552,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-01-13.wav,5,1.0,12,13,0,0,0,0,1,0
553,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-02-13.wav,5,1.0,12,13,0,0,0,0,1,0
554,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-01-13.wav,5,1.0,13,13,0,0,0,0,1,0
555,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-02-13.wav,5,1.0,13,13,0,0,0,0,1,0
556,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-01-13.wav,6,0.0,12,13,0,0,0,0,0,1
557,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-02-13.wav,6,0.0,12,13,0,0,0,0,0,1
558,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-01-13.wav,6,0.0,13,13,0,0,0,0,0,1
559,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-02-13.wav,6,0.0,13,13,0,0,0,0,0,1
560,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-01-13.wav,6,1.0,12,13,0,0,0,0,0,1
561,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-02-13.wav,6,1.0,12,13,0,0,0,0,0,1
562,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-01-13.wav,6,1.0,13,13,0,0,0,0,0,1
563,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-02-13.wav,6,1.0,13,13,0,0,0,0,0,1
564,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-01-13.wav,2,0.0,12,13,0,1,0,0,0,0
565,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-02-13.wav,2,0.0,12,13,0,1,0,0,0,0
566,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-01-13.wav,2,0.0,13,13,0,1,0,0,0,0
567,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-02-13.wav,2,0.0,13,13,0,1,0,0,0,0
568,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-01-13.wav,2,1.0,12,13,0,1,0,0,0,0
569,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-02-13.wav,2,1.0,12,13,0,1,0,0,0,0
570,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-01-13.wav,2,1.0,13,13,0,1,0,0,0,0
571,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-02-13.wav,2,1.0,13,13,0,1,0,0,0,0
572,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-01-14.wav,1,0.0,12,14,1,0,0,0,0,0
573,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-02-14.wav,1,0.0,12,14,1,0,0,0,0,0
574,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-01-14.wav,1,0.0,13,14,1,0,0,0,0,0
575,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-02-14.wav,1,0.0,13,14,1,0,0,0,0,0
576,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-01-14.wav,3,0.0,12,14,0,0,1,0,0,0
577,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-02-14.wav,3,0.0,12,14,0,0,1,0,0,0
578,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-01-14.wav,3,0.0,13,14,0,0,1,0,0,0
579,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-02-14.wav,3,0.0,13,14,0,0,1,0,0,0
580,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-01-14.wav,3,1.0,12,14,0,0,1,0,0,0
581,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-02-14.wav,3,1.0,12,14,0,0,1,0,0,0
582,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-01-14.wav,3,1.0,13,14,0,0,1,0,0,0
583,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-02-14.wav,3,1.0,13,14,0,0,1,0,0,0
584,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-01-14.wav,4,0.0,12,14,0,0,0,1,0,0
585,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-02-14.wav,4,0.0,12,14,0,0,0,1,0,0
586,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-01-14.wav,4,0.0,13,14,0,0,0,1,0,0
587,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-02-14.wav,4,0.0,13,14,0,0,0,1,0,0
588,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-01-14.wav,4,1.0,12,14,0,0,0,1,0,0
589,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-02-14.wav,4,1.0,12,14,0,0,0,1,0,0
590,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-01-14.wav,4,1.0,13,14,0,0,0,1,0,0
591,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-02-14.wav,4,1.0,13,14,0,0,0,1,0,0
592,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-01-14.wav,5,0.0,12,14,0,0,0,0,1,0
593,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-02-14.wav,5,0.0,12,14,0,0,0,0,1,0
594,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-01-14.wav,5,0.0,13,14,0,0,0,0,1,0
595,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-02-14.wav,5,0.0,13,14,0,0,0,0,1,0
596,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-01-14.wav,5,1.0,12,14,0,0,0,0,1,0
597,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-02-14.wav,5,1.0,12,14,0,0,0,0,1,0
598,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-01-14.wav,5,1.0,13,14,0,0,0,0,1,0
599,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-02-14.wav,5,1.0,13,14,0,0,0,0,1,0
600,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-01-14.wav,6,0.0,12,14,0,0,0,0,0,1
601,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-02-14.wav,6,0.0,12,14,0,0,0,0,0,1
602,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-01-14.wav,6,0.0,13,14,0,0,0,0,0,1
603,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-02-14.wav,6,0.0,13,14,0,0,0,0,0,1
604,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-01-14.wav,6,1.0,12,14,0,0,0,0,0,1
605,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-02-14.wav,6,1.0,12,14,0,0,0,0,0,1
606,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-01-14.wav,6,1.0,13,14,0,0,0,0,0,1
607,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-02-14.wav,6,1.0,13,14,0,0,0,0,0,1
608,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-01-14.wav,2,0.0,12,14,0,1,0,0,0,0
609,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-02-14.wav,2,0.0,12,14,0,1,0,0,0,0
610,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-01-14.wav,2,0.0,13,14,0,1,0,0,0,0
611,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-02-14.wav,2,0.0,13,14,0,1,0,0,0,0
612,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-01-14.wav,2,1.0,12,14,0,1,0,0,0,0
613,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-02-14.wav,2,1.0,12,14,0,1,0,0,0,0
614,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-01-14.wav,2,1.0,13,14,0,1,0,0,0,0
615,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-02-14.wav,2,1.0,13,14,0,1,0,0,0,0
616,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-01-15.wav,1,0.0,12,15,1,0,0,0,0,0
617,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-02-15.wav,1,0.0,12,15,1,0,0,0,0,0
618,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-01-15.wav,1,0.0,13,15,1,0,0,0,0,0
619,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-02-15.wav,1,0.0,13,15,1,0,0,0,0,0
620,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-01-15.wav,3,0.0,12,15,0,0,1,0,0,0
621,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-02-15.wav,3,0.0,12,15,0,0,1,0,0,0
622,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-01-15.wav,3,0.0,13,15,0,0,1,0,0,0
623,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-02-15.wav,3,0.0,13,15,0,0,1,0,0,0
624,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-01-15.wav,3,1.0,12,15,0,0,1,0,0,0
625,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-02-15.wav,3,1.0,12,15,0,0,1,0,0,0
626,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-01-15.wav,3,1.0,13,15,0,0,1,0,0,0
627,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-02-15.wav,3,1.0,13,15,0,0,1,0,0,0
628,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-01-15.wav,4,0.0,12,15,0,0,0,1,0,0
629,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-02-15.wav,4,0.0,12,15,0,0,0,1,0,0
630,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-01-15.wav,4,0.0,13,15,0,0,0,1,0,0
631,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-02-15.wav,4,0.0,13,15,0,0,0,1,0,0
632,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-01-15.wav,4,1.0,12,15,0,0,0,1,0,0
633,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-02-15.wav,4,1.0,12,15,0,0,0,1,0,0
634,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-01-15.wav,4,1.0,13,15,0,0,0,1,0,0
635,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-02-15.wav,4,1.0,13,15,0,0,0,1,0,0
636,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-01-15.wav,5,0.0,12,15,0,0,0,0,1,0
637,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-02-15.wav,5,0.0,12,15,0,0,0,0,1,0
638,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-01-15.wav,5,0.0,13,15,0,0,0,0,1,0
639,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-02-15.wav,5,0.0,13,15,0,0,0,0,1,0
640,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-01-15.wav,5,1.0,12,15,0,0,0,0,1,0
641,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-02-15.wav,5,1.0,12,15,0,0,0,0,1,0
642,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-01-15.wav,5,1.0,13,15,0,0,0,0,1,0
643,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-02-15.wav,5,1.0,13,15,0,0,0,0,1,0
644,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-01-15.wav,6,0.0,12,15,0,0,0,0,0,1
645,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-02-15.wav,6,0.0,12,15,0,0,0,0,0,1
646,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-01-15.wav,6,0.0,13,15,0,0,0,0,0,1
647,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-02-15.wav,6,0.0,13,15,0,0,0,0,0,1
648,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-01-15.wav,6,1.0,12,15,0,0,0,0,0,1
649,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-02-15.wav,6,1.0,12,15,0,0,0,0,0,1
650,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-01-15.wav,6,1.0,13,15,0,0,0,0,0,1
651,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-02-15.wav,6,1.0,13,15,0,0,0,0,0,1
652,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-01-15.wav,2,0.0,12,15,0,1,0,0,0,0
653,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-02-15.wav,2,0.0,12,15,0,1,0,0,0,0
654,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-01-15.wav,2,0.0,13,15,0,1,0,0,0,0
655,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-02-15.wav,2,0.0,13,15,0,1,0,0,0,0
656,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-01-15.wav,2,1.0,12,15,0,1,0,0,0,0
657,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-02-15.wav,2,1.0,12,15,0,1,0,0,0,0
658,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-01-15.wav,2,1.0,13,15,0,1,0,0,0,0
659,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-02-15.wav,2,1.0,13,15,0,1,0,0,0,0
660,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-01-16.wav,1,0.0,12,16,1,0,0,0,0,0
661,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-02-16.wav,1,0.0,12,16,1,0,0,0,0,0
662,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-01-16.wav,1,0.0,13,16,1,0,0,0,0,0
663,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-02-16.wav,1,0.0,13,16,1,0,0,0,0,0
664,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-01-16.wav,3,0.0,12,16,0,0,1,0,0,0
665,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-02-16.wav,3,0.0,12,16,0,0,1,0,0,0
666,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-01-16.wav,3,0.0,13,16,0,0,1,0,0,0
667,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-02-16.wav,3,0.0,13,16,0,0,1,0,0,0
668,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-01-16.wav,3,1.0,12,16,0,0,1,0,0,0
669,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-02-16.wav,3,1.0,12,16,0,0,1,0,0,0
670,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-01-16.wav,3,1.0,13,16,0,0,1,0,0,0
671,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-02-16.wav,3,1.0,13,16,0,0,1,0,0,0
672,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-01-16.wav,4,0.0,12,16,0,0,0,1,0,0
673,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-02-16.wav,4,0.0,12,16,0,0,0,1,0,0
674,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-01-16.wav,4,0.0,13,16,0,0,0,1,0,0
675,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-02-16.wav,4,0.0,13,16,0,0,0,1,0,0
676,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-01-16.wav,4,1.0,12,16,0,0,0,1,0,0
677,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-02-16.wav,4,1.0,12,16,0,0,0,1,0,0
678,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-01-16.wav,4,1.0,13,16,0,0,0,1,0,0
679,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-02-16.wav,4,1.0,13,16,0,0,0,1,0,0
680,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-01-16.wav,5,0.0,12,16,0,0,0,0,1,0
681,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-02-16.wav,5,0.0,12,16,0,0,0,0,1,0
682,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-02-01-16.wav,5,0.0,13,16,0,0,0,0,1,0
683,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-02-02-16.wav,5,0.0,13,16,0,0,0,0,1,0
684,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-01-01-16.wav,5,1.0,12,16,0,0,0,0,1,0
685,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-01-02-16.wav,5,1.0,12,16,0,0,0,0,1,0
686,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-01-16.wav,5,1.0,13,16,0,0,0,0,1,0
687,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-02-16.wav,5,1.0,13,16,0,0,0,0,1,0
688,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-01-01-16.wav,6,0.0,12,16,0,0,0,0,0,1
689,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-01-02-16.wav,6,0.0,12,16,0,0,0,0,0,1
690,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-02-01-16.wav,6,0.0,13,16,0,0,0,0,0,1
691,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-02-02-16.wav,6,0.0,13,16,0,0,0,0,0,1
692,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-01-16.wav,6,1.0,12,16,0,0,0,0,0,1
693,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-02-16.wav,6,1.0,12,16,0,0,0,0,0,1
694,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-02-01-16.wav,6,1.0,13,16,0,0,0,0,0,1
